"","studyid","intid","year","spp1","spp2","interaction","taxatype","neg_phenovalue","neg_slope","pos_phenovalue","pos_slope","phenodiff","phenofreq"
"1332","HMK043",209,1983,"Pleurobrachia pileus","Beroe gracilis","predation","spp",129.5,-1.9980756395996,170.66,-0.562696844375156,-41.16,"weekly"
"1333","HMK043",209,1984,"Pleurobrachia pileus","Beroe gracilis","predation","spp",158.9,-1.9980756395996,187.586,-0.562696844375156,-28.686,"weekly"
"1334","HMK043",209,1985,"Pleurobrachia pileus","Beroe gracilis","predation","spp",144.2,-1.9980756395996,189.8225,-0.562696844375156,-45.6225,"weekly"
"1335","HMK043",209,1986,"Pleurobrachia pileus","Beroe gracilis","predation","spp",156.8,-1.9980756395996,210.9492,-0.562696844375156,-54.1492,"weekly"
"1336","HMK043",209,1987,"Pleurobrachia pileus","Beroe gracilis","predation","spp",167.3,-1.9980756395996,135.4766,-0.562696844375156,31.8234,"weekly"
"1337","HMK043",209,1988,"Pleurobrachia pileus","Beroe gracilis","predation","spp",106.4,-1.9980756395996,144.0026,-0.562696844375156,-37.6026,"weekly"
"1338","HMK043",209,1989,"Pleurobrachia pileus","Beroe gracilis","predation","spp",91.7,-1.9980756395996,127.3475,-0.562696844375156,-35.6475,"weekly"
"1339","HMK043",209,1990,"Pleurobrachia pileus","Beroe gracilis","predation","spp",74.9,-1.9980756395996,123.2945,-0.562696844375156,-48.3945,"weekly"
"1340","HMK043",209,1991,"Pleurobrachia pileus","Beroe gracilis","predation","spp",114.8,-1.9980756395996,175.9359,-0.562696844375156,-61.1359,"weekly"
"1341","HMK043",209,1992,"Pleurobrachia pileus","Beroe gracilis","predation","spp",85.4,-1.9980756395996,138.2339,-0.562696844375156,-52.8339,"weekly"
"1342","HMK043",209,1993,"Pleurobrachia pileus","Beroe gracilis","predation","spp",79.1,-1.9980756395996,182.4746,-0.562696844375156,-103.3746,"weekly"
"1343","HMK043",209,1994,"Pleurobrachia pileus","Beroe gracilis","predation","spp",112.7,-1.9980756395996,109.1139,-0.562696844375156,3.5861,"weekly"
"1344","HMK043",209,1995,"Pleurobrachia pileus","Beroe gracilis","predation","spp",125.3,-1.9980756395996,161.7441,-0.562696844375156,-36.4441,"weekly"
"1345","HMK043",209,1996,"Pleurobrachia pileus","Beroe gracilis","predation","spp",144.2,-1.9980756395996,220.6631,-0.562696844375156,-76.4631,"weekly"
"1346","HMK043",209,1997,"Pleurobrachia pileus","Beroe gracilis","predation","spp",110.6,-1.9980756395996,233.4234,-0.562696844375156,-122.8234,"weekly"
"1347","HMK043",209,1998,"Pleurobrachia pileus","Beroe gracilis","predation","spp",106.4,-1.9980756395996,155.8396,-0.562696844375156,-49.4396,"weekly"
"1348","HMK043",209,1999,"Pleurobrachia pileus","Beroe gracilis","predation","spp",110.6,-1.9980756395996,134.9614,-0.562696844375156,-24.3614,"weekly"
"1349","HMK043",209,2000,"Pleurobrachia pileus","Beroe gracilis","predation","spp",68.6,-1.9980756395996,156.0888,-0.562696844375156,-87.4888,"weekly"
"1350","HMK043",209,2001,"Pleurobrachia pileus","Beroe gracilis","predation","spp",81.2,-1.9980756395996,204.5295,-0.562696844375156,-123.3295,"weekly"
"1351","HMK043",209,2002,"Pleurobrachia pileus","Beroe gracilis","predation","spp",70.7,-1.9980756395996,154.2485,-0.562696844375156,-83.5485,"weekly"
"1352","HMK043",209,2003,"Pleurobrachia pileus","Beroe gracilis","predation","spp",106.4,-1.9980756395996,160.6738,-0.562696844375156,-54.2738,"weekly"
"1353","HMK043",209,2004,"Pleurobrachia pileus","Beroe gracilis","predation","spp",108.5,-1.9980756395996,154.532,-0.562696844375156,-46.032,"weekly"
"1354","HMK048",214,1985,"Ficedula hypoleuca","Accipiter nisus","predation","spp",62.126,-0.453016366177492,85.0816,0.101758919687278,-22.9556,"weekly"
"1355","HMK048",214,1986,"Ficedula hypoleuca","Accipiter nisus","predation","spp",59.7638,-0.453016366177492,84.4399,0.101758919687278,-24.6761,"weekly"
"1356","HMK048",214,1987,"Ficedula hypoleuca","Accipiter nisus","predation","spp",60.9449,-0.453016366177492,81.1664,0.101758919687278,-20.2215,"weekly"
"1357","HMK048",214,1988,"Ficedula hypoleuca","Accipiter nisus","predation","spp",59.3701,-0.453016366177492,80.5268,0.101758919687278,-21.1567,"weekly"
"1358","HMK048",214,1989,"Ficedula hypoleuca","Accipiter nisus","predation","spp",62.9134,-0.453016366177492,74.2925,0.101758919687278,-11.3791,"weekly"
"1359","HMK048",214,1990,"Ficedula hypoleuca","Accipiter nisus","predation","spp",57.0079,-0.453016366177492,79.5703,0.101758919687278,-22.5624,"weekly"
"1360","HMK048",214,1992,"Ficedula hypoleuca","Accipiter nisus","predation","spp",55.8268,-0.453016366177492,79.2758,0.101758919687278,-23.449,"weekly"
"1361","HMK048",214,1993,"Ficedula hypoleuca","Accipiter nisus","predation","spp",54.6457,-0.453016366177492,NA,NA,NA,"weekly"
"1362","HMK048",214,1994,"Ficedula hypoleuca","Accipiter nisus","predation","spp",56.2205,-0.453016366177492,NA,NA,NA,"weekly"
"1363","HMK048",214,1996,"Ficedula hypoleuca","Accipiter nisus","predation","spp",58.189,-0.453016366177492,82.3036,0.101758919687278,-24.1146,"weekly"
"1364","HMK048",214,1997,"Ficedula hypoleuca","Accipiter nisus","predation","spp",54.6457,-0.453016366177492,79.6861,0.101758919687278,-25.0404,"weekly"
"1365","HMK048",214,1998,"Ficedula hypoleuca","Accipiter nisus","predation","spp",53.8583,-0.453016366177492,81.3492,0.101758919687278,-27.4909,"weekly"
"1366","HMK048",214,1999,"Ficedula hypoleuca","Accipiter nisus","predation","spp",55.0394,-0.453016366177492,78.4026,0.101758919687278,-23.3632,"weekly"
"1367","HMK048",214,2000,"Ficedula hypoleuca","Accipiter nisus","predation","spp",49.9213,-0.453016366177492,80.3948,0.101758919687278,-30.4735,"weekly"
"1368","HMK048",214,2001,"Ficedula hypoleuca","Accipiter nisus","predation","spp",57.0079,-0.453016366177492,82.7138,0.101758919687278,-25.7059,"weekly"
"1369","HMK048",214,2002,"Ficedula hypoleuca","Accipiter nisus","predation","spp",55.0394,-0.453016366177492,85.3619,0.101758919687278,-30.3225,"weekly"
"1370","HMK048",214,2003,"Ficedula hypoleuca","Accipiter nisus","predation","spp",49.9213,-0.453016366177492,87.683,0.101758919687278,-37.7617,"weekly"
"1371","HMK048",214,2004,"Ficedula hypoleuca","Accipiter nisus","predation","spp",53.0709,-0.453016366177492,81.4487,0.101758919687278,-28.3778,"weekly"
"1372","HMK048",214,2005,"Ficedula hypoleuca","Accipiter nisus","predation","spp",53.8583,-0.453016366177492,NA,NA,NA,"weekly"
"1373","HMK048",215,1985,"Parus ater","Accipiter nisus","predation","spp",40.6349,-0.353305682421666,85.0816,0.101758919687278,-44.4467,"weekly"
"1374","HMK048",215,1986,"Parus ater","Accipiter nisus","predation","spp",50.9524,-0.353305682421666,84.4399,0.101758919687278,-33.4875,"weekly"
"1375","HMK048",215,1987,"Parus ater","Accipiter nisus","predation","spp",41.0317,-0.353305682421666,81.1664,0.101758919687278,-40.1347,"weekly"
"1376","HMK048",215,1988,"Parus ater","Accipiter nisus","predation","spp",39.0476,-0.353305682421666,80.5268,0.101758919687278,-41.4792,"weekly"
"1377","HMK048",215,1989,"Parus ater","Accipiter nisus","predation","spp",33.4921,-0.353305682421666,74.2925,0.101758919687278,-40.8004,"weekly"
"1378","HMK048",215,1990,"Parus ater","Accipiter nisus","predation","spp",27.5397,-0.353305682421666,79.5703,0.101758919687278,-52.0306,"weekly"
"1379","HMK048",215,1992,"Parus ater","Accipiter nisus","predation","spp",34.2857,-0.353305682421666,79.2758,0.101758919687278,-44.9901,"weekly"
"1380","HMK048",215,1993,"Parus ater","Accipiter nisus","predation","spp",31.5079,-0.353305682421666,NA,NA,NA,"weekly"
"1381","HMK048",215,1994,"Parus ater","Accipiter nisus","predation","spp",38.254,-0.353305682421666,NA,NA,NA,"weekly"
"1382","HMK048",215,1995,"Parus ater","Accipiter nisus","predation","spp",39.0476,-0.353305682421666,NA,NA,NA,"weekly"
"1383","HMK048",215,1996,"Parus ater","Accipiter nisus","predation","spp",44.2063,-0.353305682421666,82.3036,0.101758919687278,-38.0973,"weekly"
"1384","HMK048",215,1997,"Parus ater","Accipiter nisus","predation","spp",30.7143,-0.353305682421666,79.6861,0.101758919687278,-48.9718,"weekly"
"1385","HMK048",215,1998,"Parus ater","Accipiter nisus","predation","spp",33.8889,-0.353305682421666,81.3492,0.101758919687278,-47.4603,"weekly"
"1386","HMK048",215,1999,"Parus ater","Accipiter nisus","predation","spp",34.6825,-0.353305682421666,78.4026,0.101758919687278,-43.7201,"weekly"
"1387","HMK048",215,2000,"Parus ater","Accipiter nisus","predation","spp",27.5397,-0.353305682421666,80.3948,0.101758919687278,-52.8551,"weekly"
"1388","HMK048",215,2001,"Parus ater","Accipiter nisus","predation","spp",41.8254,-0.353305682421666,82.7138,0.101758919687278,-40.8884,"weekly"
"1389","HMK048",215,2002,"Parus ater","Accipiter nisus","predation","spp",33.4921,-0.353305682421666,85.3619,0.101758919687278,-51.8698,"weekly"
"1390","HMK048",215,2003,"Parus ater","Accipiter nisus","predation","spp",35.0794,-0.353305682421666,87.683,0.101758919687278,-52.6036,"weekly"
"1391","HMK048",215,2004,"Parus ater","Accipiter nisus","predation","spp",35.4762,-0.353305682421666,81.4487,0.101758919687278,-45.9725,"weekly"
"1392","HMK048",215,2005,"Parus ater","Accipiter nisus","predation","spp",31.9048,-0.353305682421666,NA,NA,NA,"weekly"
"1393","HMK048",216,1985,"Parus2 caeruleus","Accipiter nisus","predation","spp",51.8275,-0.485972065852361,85.0816,0.101758919687278,-33.2541,"weekly"
"1394","HMK048",216,1986,"Parus2 caeruleus","Accipiter nisus","predation","spp",58.0211,-0.485972065852361,84.4399,0.101758919687278,-26.4188,"weekly"
"1395","HMK048",216,1987,"Parus2 caeruleus","Accipiter nisus","predation","spp",48.6836,-0.485972065852361,81.1664,0.101758919687278,-32.4828,"weekly"
"1396","HMK048",216,1988,"Parus2 caeruleus","Accipiter nisus","predation","spp",49.0491,-0.485972065852361,80.5268,0.101758919687278,-31.4777,"weekly"
"1397","HMK048",216,1989,"Parus2 caeruleus","Accipiter nisus","predation","spp",45.1485,-0.485972065852361,74.2925,0.101758919687278,-29.144,"weekly"
"1398","HMK048",216,1990,"Parus2 caeruleus","Accipiter nisus","predation","spp",38.9149,-0.485972065852361,79.5703,0.101758919687278,-40.6554,"weekly"
"1399","HMK048",216,1992,"Parus2 caeruleus","Accipiter nisus","predation","spp",45.0885,-0.485972065852361,79.2758,0.101758919687278,-34.1873,"weekly"
"1400","HMK048",216,1993,"Parus2 caeruleus","Accipiter nisus","predation","spp",44.6802,-0.485972065852361,NA,NA,NA,"weekly"
"1401","HMK048",216,1994,"Parus2 caeruleus","Accipiter nisus","predation","spp",45.8252,-0.485972065852361,NA,NA,NA,"weekly"
"1402","HMK048",216,1995,"Parus2 caeruleus","Accipiter nisus","predation","spp",46.9703,-0.485972065852361,NA,NA,NA,"weekly"
"1403","HMK048",216,1996,"Parus2 caeruleus","Accipiter nisus","predation","spp",49.6716,-0.485972065852361,82.3036,0.101758919687278,-32.632,"weekly"
"1404","HMK048",216,1997,"Parus2 caeruleus","Accipiter nisus","predation","spp",44.9943,-0.485972065852361,79.6861,0.101758919687278,-34.6918,"weekly"
"1405","HMK048",216,1998,"Parus2 caeruleus","Accipiter nisus","predation","spp",44.9714,-0.485972065852361,81.3492,0.101758919687278,-36.3778,"weekly"
"1406","HMK048",216,1999,"Parus2 caeruleus","Accipiter nisus","predation","spp",42.6214,-0.485972065852361,78.4026,0.101758919687278,-35.7812,"weekly"
"1407","HMK048",216,2000,"Parus2 caeruleus","Accipiter nisus","predation","spp",41.0508,-0.485972065852361,80.3948,0.101758919687278,-39.344,"weekly"
"1408","HMK048",216,2001,"Parus2 caeruleus","Accipiter nisus","predation","spp",48.0183,-0.485972065852361,82.7138,0.101758919687278,-34.6955,"weekly"
"1409","HMK048",216,2002,"Parus2 caeruleus","Accipiter nisus","predation","spp",42.9497,-0.485972065852361,85.3619,0.101758919687278,-42.4122,"weekly"
"1410","HMK048",216,2003,"Parus2 caeruleus","Accipiter nisus","predation","spp",40.9909,-0.485972065852361,87.683,0.101758919687278,-46.6921,"weekly"
"1411","HMK048",216,2004,"Parus2 caeruleus","Accipiter nisus","predation","spp",41.7476,-0.485972065852361,81.4487,0.101758919687278,-39.7011,"weekly"
"1412","HMK048",216,2005,"Parus2 caeruleus","Accipiter nisus","predation","spp",38.2324,-0.485972065852361,NA,NA,NA,"weekly"
"1413","HMK048",217,1985,"Parus4 major","Accipiter nisus","predation","spp",46.155,-0.374399548592668,85.0816,0.101758919687278,-38.9266,"weekly"
"1414","HMK048",217,1986,"Parus4 major","Accipiter nisus","predation","spp",55.8982,-0.374399548592668,84.4399,0.101758919687278,-28.5417,"weekly"
"1415","HMK048",217,1987,"Parus4 major","Accipiter nisus","predation","spp",45.3316,-0.374399548592668,81.1664,0.101758919687278,-35.8348,"weekly"
"1416","HMK048",217,1988,"Parus4 major","Accipiter nisus","predation","spp",48.4397,-0.374399548592668,80.5268,0.101758919687278,-32.0871,"weekly"
"1417","HMK048",217,1989,"Parus4 major","Accipiter nisus","predation","spp",44.9016,-0.374399548592668,74.2925,0.101758919687278,-29.3909,"weekly"
"1418","HMK048",217,1990,"Parus4 major","Accipiter nisus","predation","spp",41.757,-0.374399548592668,79.5703,0.101758919687278,-37.8133,"weekly"
"1419","HMK048",217,1992,"Parus4 major","Accipiter nisus","predation","spp",40.5486,-0.374399548592668,79.2758,0.101758919687278,-38.7272,"weekly"
"1420","HMK048",217,1993,"Parus4 major","Accipiter nisus","predation","spp",45.9976,-0.374399548592668,NA,NA,NA,"weekly"
"1421","HMK048",217,1994,"Parus4 major","Accipiter nisus","predation","spp",43.6314,-0.374399548592668,NA,NA,NA,"weekly"
"1422","HMK048",217,1995,"Parus4 major","Accipiter nisus","predation","spp",48.302,-0.374399548592668,NA,NA,NA,"weekly"
"1423","HMK048",217,1996,"Parus4 major","Accipiter nisus","predation","spp",48.2852,-0.374399548592668,82.3036,0.101758919687278,-34.0184,"weekly"
"1424","HMK048",217,1997,"Parus4 major","Accipiter nisus","predation","spp",42.0127,-0.374399548592668,79.6861,0.101758919687278,-37.6734,"weekly"
"1425","HMK048",217,1998,"Parus4 major","Accipiter nisus","predation","spp",43.5527,-0.374399548592668,81.3492,0.101758919687278,-37.7965,"weekly"
"1426","HMK048",217,1999,"Parus4 major","Accipiter nisus","predation","spp",41.5799,-0.374399548592668,78.4026,0.101758919687278,-36.8227,"weekly"
"1427","HMK048",217,2000,"Parus4 major","Accipiter nisus","predation","spp",38.8315,-0.374399548592668,80.3948,0.101758919687278,-41.5633,"weekly"
"1428","HMK048",217,2001,"Parus4 major","Accipiter nisus","predation","spp",50.1371,-0.374399548592668,82.7138,0.101758919687278,-32.5767,"weekly"
"1429","HMK048",217,2002,"Parus4 major","Accipiter nisus","predation","spp",43.8675,-0.374399548592668,85.3619,0.101758919687278,-41.4944,"weekly"
"1430","HMK048",217,2003,"Parus4 major","Accipiter nisus","predation","spp",41.1134,-0.374399548592668,87.683,0.101758919687278,-46.5696,"weekly"
"1431","HMK048",217,2004,"Parus4 major","Accipiter nisus","predation","spp",41.4816,-0.374399548592668,81.4487,0.101758919687278,-39.9671,"weekly"
"1432","HMK048",217,2005,"Parus4 major","Accipiter nisus","predation","spp",36.3894,-0.374399548592668,NA,NA,NA,"weekly"
"1433","HMK048",218,1985,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",60.2027,-0.742149176845457,62.126,-0.453016366177492,-1.9233,"weekly"
"1434","HMK048",218,1986,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",65.2703,-0.742149176845457,59.7638,-0.453016366177492,5.5065,"weekly"
"1435","HMK048",218,1987,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",61.8919,-0.742149176845457,60.9449,-0.453016366177492,0.947000000000003,"weekly"
"1436","HMK048",218,1988,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",49.0541,-0.742149176845457,59.3701,-0.453016366177492,-10.316,"weekly"
"1437","HMK048",218,1989,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",50.0676,-0.742149176845457,62.9134,-0.453016366177492,-12.8458,"weekly"
"1438","HMK048",218,1990,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",50.7432,-0.742149176845457,57.0079,-0.453016366177492,-6.2647,"weekly"
"1439","HMK048",218,1992,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",57.1622,-0.742149176845457,55.8268,-0.453016366177492,1.3354,"weekly"
"1440","HMK048",218,1993,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",45,-0.742149176845457,54.6457,-0.453016366177492,-9.6457,"weekly"
"1441","HMK048",218,1994,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",49.3919,-0.742149176845457,56.2205,-0.453016366177492,-6.8286,"weekly"
"1442","HMK048",218,1995,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",51.7568,-0.742149176845457,NA,NA,NA,"weekly"
"1443","HMK048",218,1996,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",60.8784,-0.742149176845457,58.189,-0.453016366177492,2.6894,"weekly"
"1444","HMK048",218,1997,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",51.4189,-0.742149176845457,54.6457,-0.453016366177492,-3.2268,"weekly"
"1445","HMK048",218,1998,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",45.6757,-0.742149176845457,53.8583,-0.453016366177492,-8.1826,"weekly"
"1446","HMK048",218,1999,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",44.3243,-0.742149176845457,55.0394,-0.453016366177492,-10.7151,"weekly"
"1447","HMK048",218,2000,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",40.2703,-0.742149176845457,49.9213,-0.453016366177492,-9.651,"weekly"
"1448","HMK048",218,2001,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",50.0676,-0.742149176845457,57.0079,-0.453016366177492,-6.9403,"weekly"
"1449","HMK048",218,2002,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",49.7297,-0.742149176845457,55.0394,-0.453016366177492,-5.3097,"weekly"
"1450","HMK048",218,2003,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",45.3378,-0.742149176845457,49.9213,-0.453016366177492,-4.5835,"weekly"
"1451","HMK048",218,2004,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",46.3514,-0.742149176845457,53.0709,-0.453016366177492,-6.7195,"weekly"
"1452","HMK048",218,2005,"Caterpillar2 spp.","Ficedula hypoleuca","predation","genus",42.973,-0.742149176845457,53.8583,-0.453016366177492,-10.8853,"weekly"
"1453","HMK048",219,1985,"Caterpillar2 spp.","Parus ater","predation","genus",60.2027,-0.742149176845457,40.6349,-0.353305682421666,19.5678,"weekly"
"1454","HMK048",219,1986,"Caterpillar2 spp.","Parus ater","predation","genus",65.2703,-0.742149176845457,50.9524,-0.353305682421666,14.3179,"weekly"
"1455","HMK048",219,1987,"Caterpillar2 spp.","Parus ater","predation","genus",61.8919,-0.742149176845457,41.0317,-0.353305682421666,20.8602,"weekly"
"1456","HMK048",219,1988,"Caterpillar2 spp.","Parus ater","predation","genus",49.0541,-0.742149176845457,39.0476,-0.353305682421666,10.0065,"weekly"
"1457","HMK048",219,1989,"Caterpillar2 spp.","Parus ater","predation","genus",50.0676,-0.742149176845457,33.4921,-0.353305682421666,16.5755,"weekly"
"1458","HMK048",219,1990,"Caterpillar2 spp.","Parus ater","predation","genus",50.7432,-0.742149176845457,27.5397,-0.353305682421666,23.2035,"weekly"
"1459","HMK048",219,1992,"Caterpillar2 spp.","Parus ater","predation","genus",57.1622,-0.742149176845457,34.2857,-0.353305682421666,22.8765,"weekly"
"1460","HMK048",219,1993,"Caterpillar2 spp.","Parus ater","predation","genus",45,-0.742149176845457,31.5079,-0.353305682421666,13.4921,"weekly"
"1461","HMK048",219,1994,"Caterpillar2 spp.","Parus ater","predation","genus",49.3919,-0.742149176845457,38.254,-0.353305682421666,11.1379,"weekly"
"1462","HMK048",219,1995,"Caterpillar2 spp.","Parus ater","predation","genus",51.7568,-0.742149176845457,39.0476,-0.353305682421666,12.7092,"weekly"
"1463","HMK048",219,1996,"Caterpillar2 spp.","Parus ater","predation","genus",60.8784,-0.742149176845457,44.2063,-0.353305682421666,16.6721,"weekly"
"1464","HMK048",219,1997,"Caterpillar2 spp.","Parus ater","predation","genus",51.4189,-0.742149176845457,30.7143,-0.353305682421666,20.7046,"weekly"
"1465","HMK048",219,1998,"Caterpillar2 spp.","Parus ater","predation","genus",45.6757,-0.742149176845457,33.8889,-0.353305682421666,11.7868,"weekly"
"1466","HMK048",219,1999,"Caterpillar2 spp.","Parus ater","predation","genus",44.3243,-0.742149176845457,34.6825,-0.353305682421666,9.6418,"weekly"
"1467","HMK048",219,2000,"Caterpillar2 spp.","Parus ater","predation","genus",40.2703,-0.742149176845457,27.5397,-0.353305682421666,12.7306,"weekly"
"1468","HMK048",219,2001,"Caterpillar2 spp.","Parus ater","predation","genus",50.0676,-0.742149176845457,41.8254,-0.353305682421666,8.2422,"weekly"
"1469","HMK048",219,2002,"Caterpillar2 spp.","Parus ater","predation","genus",49.7297,-0.742149176845457,33.4921,-0.353305682421666,16.2376,"weekly"
"1470","HMK048",219,2003,"Caterpillar2 spp.","Parus ater","predation","genus",45.3378,-0.742149176845457,35.0794,-0.353305682421666,10.2584,"weekly"
"1471","HMK048",219,2004,"Caterpillar2 spp.","Parus ater","predation","genus",46.3514,-0.742149176845457,35.4762,-0.353305682421666,10.8752,"weekly"
"1472","HMK048",219,2005,"Caterpillar2 spp.","Parus ater","predation","genus",42.973,-0.742149176845457,31.9048,-0.353305682421666,11.0682,"weekly"
"1473","HMK048",220,1985,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",60.2027,-0.742149176845457,51.8275,-0.485972065852361,8.3752,"weekly"
"1474","HMK048",220,1986,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",65.2703,-0.742149176845457,58.0211,-0.485972065852361,7.24920000000001,"weekly"
"1475","HMK048",220,1987,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",61.8919,-0.742149176845457,48.6836,-0.485972065852361,13.2083,"weekly"
"1476","HMK048",220,1988,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",49.0541,-0.742149176845457,49.0491,-0.485972065852361,0.00499999999999545,"weekly"
"1477","HMK048",220,1989,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",50.0676,-0.742149176845457,45.1485,-0.485972065852361,4.9191,"weekly"
"1478","HMK048",220,1990,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",50.7432,-0.742149176845457,38.9149,-0.485972065852361,11.8283,"weekly"
"1479","HMK048",220,1992,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",57.1622,-0.742149176845457,45.0885,-0.485972065852361,12.0737,"weekly"
"1480","HMK048",220,1993,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",45,-0.742149176845457,44.6802,-0.485972065852361,0.319800000000001,"weekly"
"1481","HMK048",220,1994,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",49.3919,-0.742149176845457,45.8252,-0.485972065852361,3.5667,"weekly"
"1482","HMK048",220,1995,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",51.7568,-0.742149176845457,46.9703,-0.485972065852361,4.7865,"weekly"
"1483","HMK048",220,1996,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",60.8784,-0.742149176845457,49.6716,-0.485972065852361,11.2068,"weekly"
"1484","HMK048",220,1997,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",51.4189,-0.742149176845457,44.9943,-0.485972065852361,6.4246,"weekly"
"1485","HMK048",220,1998,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",45.6757,-0.742149176845457,44.9714,-0.485972065852361,0.704299999999996,"weekly"
"1486","HMK048",220,1999,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",44.3243,-0.742149176845457,42.6214,-0.485972065852361,1.7029,"weekly"
"1487","HMK048",220,2000,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",40.2703,-0.742149176845457,41.0508,-0.485972065852361,-0.780500000000004,"weekly"
"1488","HMK048",220,2001,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",50.0676,-0.742149176845457,48.0183,-0.485972065852361,2.0493,"weekly"
"1489","HMK048",220,2002,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",49.7297,-0.742149176845457,42.9497,-0.485972065852361,6.78,"weekly"
"1490","HMK048",220,2003,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",45.3378,-0.742149176845457,40.9909,-0.485972065852361,4.3469,"weekly"
"1491","HMK048",220,2004,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",46.3514,-0.742149176845457,41.7476,-0.485972065852361,4.6038,"weekly"
"1492","HMK048",220,2005,"Caterpillar2 spp.","Parus2 caeruleus","predation","genus",42.973,-0.742149176845457,38.2324,-0.485972065852361,4.7406,"weekly"
"1493","HMK048",221,1985,"Caterpillar2 spp.","Parus4 major","predation","genus",60.2027,-0.742149176845457,46.155,-0.374399548592668,14.0477,"weekly"
"1494","HMK048",221,1986,"Caterpillar2 spp.","Parus4 major","predation","genus",65.2703,-0.742149176845457,55.8982,-0.374399548592668,9.3721,"weekly"
"1495","HMK048",221,1987,"Caterpillar2 spp.","Parus4 major","predation","genus",61.8919,-0.742149176845457,45.3316,-0.374399548592668,16.5603,"weekly"
"1496","HMK048",221,1988,"Caterpillar2 spp.","Parus4 major","predation","genus",49.0541,-0.742149176845457,48.4397,-0.374399548592668,0.614399999999996,"weekly"
"1497","HMK048",221,1989,"Caterpillar2 spp.","Parus4 major","predation","genus",50.0676,-0.742149176845457,44.9016,-0.374399548592668,5.166,"weekly"
"1498","HMK048",221,1990,"Caterpillar2 spp.","Parus4 major","predation","genus",50.7432,-0.742149176845457,41.757,-0.374399548592668,8.9862,"weekly"
"1499","HMK048",221,1992,"Caterpillar2 spp.","Parus4 major","predation","genus",57.1622,-0.742149176845457,40.5486,-0.374399548592668,16.6136,"weekly"
"1500","HMK048",221,1993,"Caterpillar2 spp.","Parus4 major","predation","genus",45,-0.742149176845457,45.9976,-0.374399548592668,-0.997599999999998,"weekly"
"1501","HMK048",221,1994,"Caterpillar2 spp.","Parus4 major","predation","genus",49.3919,-0.742149176845457,43.6314,-0.374399548592668,5.7605,"weekly"
"1502","HMK048",221,1995,"Caterpillar2 spp.","Parus4 major","predation","genus",51.7568,-0.742149176845457,48.302,-0.374399548592668,3.4548,"weekly"
"1503","HMK048",221,1996,"Caterpillar2 spp.","Parus4 major","predation","genus",60.8784,-0.742149176845457,48.2852,-0.374399548592668,12.5932,"weekly"
"1504","HMK048",221,1997,"Caterpillar2 spp.","Parus4 major","predation","genus",51.4189,-0.742149176845457,42.0127,-0.374399548592668,9.4062,"weekly"
"1505","HMK048",221,1998,"Caterpillar2 spp.","Parus4 major","predation","genus",45.6757,-0.742149176845457,43.5527,-0.374399548592668,2.123,"weekly"
"1506","HMK048",221,1999,"Caterpillar2 spp.","Parus4 major","predation","genus",44.3243,-0.742149176845457,41.5799,-0.374399548592668,2.7444,"weekly"
"1507","HMK048",221,2000,"Caterpillar2 spp.","Parus4 major","predation","genus",40.2703,-0.742149176845457,38.8315,-0.374399548592668,1.4388,"weekly"
